ID,sire,dam
a11880,a8926,a11368
a11881,a8913,a10306
a11882,a8615,a10346
a11883,a9609,a10839
a11884,a9463,a10068
a11885,a9437,a10972
a11886,a9694,a10256
a11887,a9809,a10357
a11888,a9068,a10780
a11889,a8771,a11184
a11890,a9160,a10941
a11891,a8808,a10588
a11892,a9580,a11388
a11893,a8765,a10111
a11894,a8917,a10356
a11895,a8941,a10679
a11896,a8696,a10137
a11897,a9653,a11369
a11898,a8896,a10172
a11899,a9865,a11262
a11900,a8721,a10051
a11901,a9222,a10390
a11902,a9661,a10952
a11903,a8624,a10084
a11904,a8978,a11328
a11905,a9592,a10390
a11906,a9851,a10622
a11907,a9490,a10064
a11908,a8735,a11293
a11909,a8987,a10800
a11910,a9163,a10292
a11911,a9766,a10760
a11912,a8835,a10020
a11913,a9723,a10391
a11914,a9524,a10383
a11915,a9521,a10117
a11916,a8892,a11074
a11917,a9182,a10476
a11918,a9224,a10565
a11919,a8847,a10240
a11920,a9714,a10513
a11921,a9241,a10954
a11922,a9436,a10626
a11923,a9283,a10856
a11924,a9418,a10473
a11925,a9131,a10601
a11926,a8624,a10272
a11927,a8677,a10737
a11928,a9808,a10032
a11929,a8833,a10309
a11930,a8987,a10804
a11931,a9778,a11071
a11932,a9293,a11181
a11933,a9703,a11144
a11934,a9279,a11323
a11935,a9696,a10979
a11936,a9371,a10806
a11937,a9879,a11108
a11938,a9748,a10456
a11939,a9769,a11226
a11940,a9660,a10829
a11941,a9029,a10664
a11942,a8998,a10406
a11943,a9100,a10461
a11944,a9117,a11058
a11945,a9079,a10079
a11946,a9160,a10052
a11947,a9207,a10718
a11948,a8649,a10751
a11949,a8956,a11073
a11950,a9303,a11072
a11951,a8722,a10351
a11952,a9541,a10423
a11953,a8893,a11296
a11954,a9272,a10610
a11955,a9116,a10556
a11956,a9757,a10919
a11957,a9326,a10090
a11958,a9672,a10353
a11959,a9376,a11167
a11960,a9624,a10761
a11961,a9931,a10426
a11962,a8704,a10660
a11963,a9708,a10509
a11964,a9535,a11261
a11965,a9818,a10258
a11966,a9786,a10250
a11967,a9646,a10803
a11968,a8694,a10009
a11969,a9479,a10450
a11970,a9287,a10952
a11971,a9187,a11304
a11972,a9042,a10466
a11973,a8951,a10127
a11974,a9547,a11064
a11975,a8871,a10041
a11976,a9949,a11061
a11977,a8670,a10308
a11978,a9557,a11121
a11979,a9403,a10898
a11980,a9547,a10703
a11981,a8794,a11070
a11982,a8822,a11242
a11983,a9079,a10399
a11984,a8958,a11355
a11985,a8671,a10698
a11986,a8613,a11152
a11987,a9389,a11216
a11988,a9612,a10181
a11989,a8608,a11384
a11990,a8872,a10285
a11991,a8721,a10460
a11992,a8706,a10750
a11993,a9142,a10195
a11994,a9123,a11322
a11995,a9769,a10184
a11996,a8807,a10365
a11997,a9723,a10954
a11998,a8938,a10111
a11999,a9740,a10718
a12000,a9863,a11016
a12001,a8994,a10661
a12002,a9800,a11384
a12003,a8759,a10618
a12004,a9274,a10709
a12005,a9452,a10101
a12006,a9446,a10041
a12007,a9304,a10290
a12008,a8876,a10337
a12009,a9153,a10267
a12010,a8830,a10008
a12011,a9340,a10528
a12012,a9517,a11396
a12013,a9106,a11263
a12014,a9554,a10384
a12015,a8740,a11284
a12016,a9318,a10096
a12017,a9206,a10173
a12018,a8800,a11183
a12019,a8698,a11264
a12020,a9039,a10960
a12021,a9137,a11086
a12022,a9973,a11006
a12023,a9034,a10151
a12024,a8845,a11147
a12025,a9526,a10068
a12026,a9993,a10455
a12027,a9185,a10039
a12028,a8913,a10851
a12029,a9947,a10862
a12030,a9318,a10197
a12031,a9017,a10048
a12032,a9101,a10344
a12033,a9935,a10567
a12034,a9870,a10878
a12035,a9019,a11173
a12036,a8639,a10977
a12037,a9098,a10680
a12038,a9715,a10938
a12039,a8605,a10732
a12040,a9637,a10723
a12041,a8979,a10411
a12042,a9425,a10814
a12043,a9026,a10855
a12044,a9178,a11376
a12045,a9703,a10856
a12046,a9920,a10446
a12047,a9807,a10384
a12048,a9700,a11161
a12049,a9990,a10592
a12050,a9441,a10072
a12051,a8785,a10471
a12052,a9137,a10420
a12053,a9372,a11202
a12054,a9859,a10623
a12055,a9191,a10255
a12056,a9590,a10061
a12057,a9735,a10701
a12058,a9288,a10733
a12059,a9548,a11052
a12060,a8930,a11132
a12061,a9037,a10613
a12062,a8792,a10669
a12063,a8836,a11389
a12064,a9577,a10415
a12065,a8911,a10879
a12066,a9076,a10983
a12067,a9221,a10305
a12068,a9298,a10776
a12069,a8922,a10251
a12070,a9228,a10969
a12071,a8742,a10418
a12072,a9662,a10800
a12073,a8735,a11391
a12074,a9110,a10435
a12075,a9532,a10772
a12076,a9506,a10250
a12077,a8638,a10369
a12078,a9670,a10398
a12079,a8617,a11136
a12080,a9661,a10977
a12081,a9061,a10011
a12082,a9779,a10166
a12083,a8881,a11110
a12084,a8657,a11195
a12085,a9616,a10227
a12086,a8823,a10676
a12087,a8769,a11072
a12088,a8815,a10154
a12089,a8849,a10576
a12090,a8915,a10876
a12091,a8871,a10367
a12092,a9342,a10114
a12093,a9495,a11221
a12094,a8931,a11379
a12095,a8848,a11161
a12096,a8680,a10628
a12097,a9502,a10693
a12098,a9297,a11166
a12099,a9496,a10801
a12100,a8943,a10375
a12101,a9536,a10160
a12102,a9285,a10521
a12103,a9009,a11022
a12104,a9749,a10606
a12105,a9115,a11174
a12106,a9593,a11207
a12107,a9652,a10246
a12108,a8957,a11284
a12109,a9758,a10682
a12110,a9887,a10714
a12111,a9394,a11222
a12112,a9279,a10740
a12113,a9668,a10414
a12114,a8957,a10265
a12115,a9118,a10990
a12116,a9001,a10555
a12117,a8928,a10749
a12118,a9281,a10705
a12119,a9310,a10861
a12120,a8700,a10184
a12121,a8996,a11251
a12122,a9345,a11060
a12123,a9894,a11262
a12124,a9357,a10731
a12125,a9787,a10088
a12126,a9714,a10989
a12127,a9269,a10401
a12128,a8639,a11054
a12129,a8798,a10152
a12130,a9762,a11339
a12131,a9246,a10197
a12132,a9537,a10104
a12133,a9221,a10759
a12134,a8936,a10365
a12135,a9473,a11044
a12136,a9878,a10777
a12137,a9086,a10255
a12138,a9417,a11182
a12139,a9990,a10210
a12140,a8671,a10156
a12141,a9978,a10924
a12142,a9519,a11154
a12143,a8698,a11379
a12144,a9366,a10639
a12145,a9955,a10401
a12146,a8734,a10866
a12147,a9999,a11329
a12148,a9041,a11208
a12149,a9981,a11224
a12150,a9646,a11027
a12151,a8748,a11259
a12152,a9325,a10412
a12153,a8810,a10677
a12154,a9152,a10278
a12155,a9867,a10015
a12156,a8860,a10756
a12157,a9112,a10821
a12158,a8681,a10447
a12159,a9985,a10647
a12160,a9000,a11254
a12161,a9648,a10184
a12162,a8956,a10060
a12163,a9703,a11280
a12164,a9248,a10048
a12165,a9596,a10517
a12166,a8764,a10448
a12167,a8812,a10391
a12168,a9600,a11147
a12169,a9027,a11088
a12170,a9820,a11107
a12171,a9764,a10201
a12172,a9084,a10629
a12173,a9523,a10490
a12174,a9142,a11123
a12175,a9938,a10276
a12176,a9398,a10094
a12177,a8870,a10294
a12178,a9957,a10351
a12179,a8768,a10856
a12180,a9187,a11227
a12181,a9749,a10323
a12182,a9538,a10183
a12183,a9284,a10317
a12184,a9367,a10926
a12185,a9177,a10866
a12186,a8884,a11026
a12187,a9315,a10593
a12188,a9350,a10338
a12189,a8817,a11022
a12190,a9194,a10780
a12191,a9948,a10769
a12192,a9758,a10903
a12193,a9170,a10295
a12194,a9761,a10868
a12195,a9375,a11172
a12196,a9716,a10808
a12197,a9604,a10525
a12198,a8848,a11113
a12199,a9879,a10880
a12200,a8638,a10409
a12201,a9919,a10792
a12202,a8825,a11301
a12203,a9267,a10522
a12204,a9134,a11156
a12205,a9921,a10454
a12206,a8891,a10909
a12207,a8691,a10128
a12208,a8687,a10354
a12209,a8604,a11027
a12210,a9446,a11038
a12211,a9623,a11119
a12212,a9469,a10894
a12213,a9552,a10645
a12214,a8971,a10897
a12215,a9553,a10892
a12216,a9665,a10744
a12217,a8647,a10590
a12218,a8931,a10614
a12219,a9455,a11364
a12220,a8863,a10627
a12221,a8665,a11048
a12222,a9922,a10834
a12223,a9048,a10315
a12224,a9209,a11239
a12225,a9372,a10405
a12226,a9935,a10529
a12227,a8747,a10986
a12228,a8652,a10258
a12229,a8742,a10571
a12230,a9181,a11333
a12231,a8727,a10285
a12232,a9791,a10209
a12233,a8840,a10350
a12234,a9586,a10597
a12235,a9443,a11002
a12236,a9271,a10975
a12237,a8708,a10895
a12238,a9269,a11070
a12239,a8613,a10390
a12240,a9967,a10002
a12241,a9140,a10737
a12242,a9277,a10732
a12243,a9850,a11026
a12244,a9540,a11074
a12245,a8968,a10909
a12246,a9008,a11227
a12247,a9912,a11161
a12248,a8774,a10410
a12249,a9031,a10738
a12250,a9310,a10933
a12251,a9359,a10463
a12252,a9426,a11341
a12253,a8853,a10039
a12254,a9530,a11177
a12255,a9284,a10896
a12256,a9967,a10759
a12257,a9988,a10002
a12258,a9338,a11296
a12259,a9843,a10294
a12260,a9011,a10519
a12261,a8769,a10835
a12262,a9065,a11069
a12263,a8764,a11136
a12264,a8785,a10688
a12265,a8611,a10998
a12266,a9734,a10192
a12267,a9473,a11173
a12268,a9676,a10470
a12269,a9568,a10631
a12270,a9750,a10647
a12271,a9633,a10582
a12272,a8691,a10702
a12273,a8634,a10944
a12274,a9776,a11208
a12275,a9710,a10575
a12276,a8871,a11275
a12277,a9659,a10320
a12278,a8686,a11115
a12279,a9532,a11220
a12280,a9204,a10851
a12281,a9621,a10909
a12282,a8804,a11251
a12283,a9663,a10265
a12284,a9661,a10841
a12285,a9471,a10904
a12286,a8928,a10605
a12287,a9697,a10098
a12288,a9373,a10039
a12289,a9771,a10377
a12290,a9835,a11247
a12291,a9318,a10888
a12292,a8721,a10416
a12293,a9475,a10317
a12294,a9290,a11287
a12295,a9644,a10773
a12296,a9309,a11013
a12297,a9111,a10957
a12298,a8872,a10769
a12299,a9673,a11209
a12300,a9995,a10330
a12301,a9129,a10887
a12302,a8922,a10010
a12303,a9323,a11394
a12304,a9136,a10475
a12305,a9100,a10042
a12306,a9391,a11395
a12307,a9439,a10729
a12308,a8825,a10370
a12309,a9949,a10937
a12310,a9746,a10945
a12311,a9274,a10301
a12312,a9636,a11127
a12313,a9035,a10760
a12314,a9029,a10282
a12315,a9841,a10663
a12316,a9981,a11283
a12317,a8838,a10823
a12318,a8833,a10211
a12319,a9987,a10560
a12320,a9241,a10029
a12321,a8985,a10537
a12322,a9214,a11017
a12323,a9964,a10474
a12324,a8747,a10164
a12325,a9879,a11003
a12326,a8632,a11322
a12327,a9355,a10789
a12328,a9256,a10639
a12329,a9365,a10070
a12330,a8733,a10161
a12331,a9805,a10728
a12332,a8764,a10499
a12333,a9875,a10977
a12334,a8907,a10642
a12335,a8940,a11271
a12336,a9606,a10213
a12337,a9688,a10297
a12338,a9265,a11114
a12339,a9520,a10652
a12340,a9171,a11327
a12341,a9648,a10960
a12342,a8754,a10123
a12343,a9817,a10565
a12344,a9345,a11150
a12345,a9760,a10995
a12346,a9168,a10847
a12347,a8945,a11191
a12348,a8838,a10338
a12349,a9828,a10464
a12350,a9113,a10443
a12351,a9344,a10428
a12352,a9629,a11244
a12353,a9943,a10911
a12354,a8911,a11317
a12355,a9667,a10734
a12356,a9020,a10008
a12357,a9927,a10738
a12358,a9005,a10400
a12359,a9803,a10335
a12360,a9570,a10683
a12361,a9270,a10300
a12362,a9104,a10647
a12363,a9672,a10843
a12364,a9110,a10788
a12365,a9382,a10371
a12366,a8929,a10821
a12367,a9351,a11271
a12368,a9329,a11042
a12369,a9956,a11180
a12370,a9583,a10685
a12371,a9059,a10181
a12372,a8761,a11027
a12373,a9383,a10113
a12374,a9299,a10827
a12375,a8945,a11371
a12376,a8605,a11196
a12377,a9489,a11390
a12378,a9068,a10965
a12379,a9109,a10252
a12380,a9907,a10410
a12381,a9593,a10323
a12382,a9214,a10438
a12383,a8808,a10882
a12384,a8941,a11077
a12385,a9179,a10982
a12386,a8843,a10688
a12387,a9879,a10776
a12388,a9385,a10267
a12389,a9134,a11147
a12390,a9445,a10119
a12391,a9739,a10330
a12392,a9878,a11183
a12393,a9313,a11225
a12394,a9714,a10342
a12395,a9035,a10352
a12396,a9303,a10099
a12397,a9257,a10494
a12398,a9428,a11095
a12399,a9493,a10747
a12400,a8840,a10891
a12401,a9449,a10471
a12402,a9756,a10872
a12403,a8679,a10343
a12404,a9234,a10847
a12405,a9765,a10456
a12406,a9614,a10706
a12407,a9798,a11240
a12408,a8653,a10178
a12409,a9897,a10060
a12410,a9197,a10942
a12411,a8906,a10704
a12412,a8957,a10337
a12413,a9576,a11376
a12414,a9546,a11377
a12415,a9456,a11115
a12416,a9224,a10666
a12417,a9350,a10189
a12418,a9119,a10071
a12419,a9238,a10103
a12420,a9922,a11057
a12421,a9825,a10072
a12422,a9992,a11281
a12423,a8695,a10086
a12424,a9260,a10364
a12425,a9837,a10975
a12426,a8692,a10912
a12427,a8794,a10848
a12428,a8618,a10235
a12429,a8704,a10261
a12430,a9631,a10033
a12431,a9151,a11184
a12432,a9986,a10217
a12433,a9897,a10800
a12434,a9495,a10441
a12435,a9128,a10348
a12436,a9243,a10989
a12437,a9398,a11009
a12438,a8896,a10516
a12439,a8674,a10407
a12440,a8852,a10125
a12441,a8855,a11275
a12442,a9461,a10363
a12443,a9478,a11183
a12444,a9417,a10467
a12445,a9846,a11399
a12446,a8917,a10846
a12447,a9630,a10142
a12448,a9754,a11024
a12449,a8831,a11077
a12450,a8957,a10007
a12451,a9554,a10509
a12452,a9829,a10263
a12453,a9927,a10926
a12454,a9151,a10812
a12455,a8744,a11137
a12456,a8984,a10003
a12457,a9433,a10768
a12458,a9463,a10571
a12459,a8831,a10407
a12460,a9579,a11168
a12461,a8612,a10931
a12462,a8601,a11077
a12463,a8994,a11250
a12464,a9625,a10506
a12465,a9484,a10044
a12466,a9716,a10805
a12467,a8943,a10950
a12468,a8787,a10182
a12469,a8739,a11393
a12470,a9082,a11318
a12471,a8694,a10483
a12472,a9843,a10026
a12473,a9843,a10805
a12474,a9828,a11148
a12475,a8991,a10280
a12476,a9034,a10131
a12477,a9149,a10408
a12478,a9691,a11081
a12479,a9859,a10529
a12480,a9888,a10490
a12481,a9424,a10876
a12482,a9662,a10944
a12483,a9399,a10890
a12484,a9772,a11116
a12485,a9139,a10079
a12486,a9351,a10534
a12487,a9077,a10131
a12488,a9867,a10636
a12489,a9275,a10687
a12490,a8961,a10837
a12491,a9188,a10461
a12492,a8769,a10691
a12493,a9872,a10235
a12494,a8726,a10847
a12495,a9745,a11171
a12496,a9546,a10687
a12497,a9577,a11226
a12498,a9930,a11092
a12499,a9311,a11337
a12500,a9747,a11253
a12501,a9178,a10226
a12502,a9741,a11038
a12503,a8653,a10017
a12504,a9747,a10975
a12505,a9163,a11202
a12506,a9995,a10783
a12507,a9747,a11301
a12508,a9331,a11012
a12509,a9924,a10982
a12510,a9186,a10080
a12511,a9654,a10451
a12512,a9602,a10323
a12513,a8889,a11292
a12514,a9327,a10739
a12515,a9284,a10734
a12516,a9749,a10733
a12517,a9390,a10291
a12518,a9135,a10027
a12519,a9487,a10347
a12520,a8805,a11258
a12521,a9401,a11096
a12522,a9666,a10120
a12523,a9774,a11156
a12524,a9651,a10337
a12525,a8613,a10902
a12526,a8956,a10352
a12527,a9181,a10024
a12528,a8654,a10870
a12529,a9331,a10431
a12530,a8846,a10774
a12531,a9580,a10327
a12532,a9192,a10061
a12533,a9561,a10344
a12534,a9725,a10221
a12535,a9667,a10631
a12536,a9386,a11138
a12537,a9915,a11213
a12538,a9983,a10586
a12539,a9768,a11198
a12540,a8826,a10200
a12541,a9102,a10195
a12542,a9791,a10992
a12543,a8864,a10754
a12544,a9980,a10953
a12545,a8876,a10491
a12546,a8912,a11271
a12547,a9500,a10361
a12548,a9943,a10330
a12549,a8843,a10352
a12550,a9937,a10386
a12551,a9943,a11216
a12552,a9334,a10590
a12553,a9686,a11132
a12554,a8882,a10045
a12555,a9616,a10375
a12556,a9725,a10095
a12557,a9229,a10459
a12558,a9139,a10649
a12559,a9007,a10113
a12560,a8722,a11364
a12561,a8704,a10144
a12562,a8879,a10334
a12563,a8809,a10866
a12564,a9455,a11384
a12565,a9187,a10907
a12566,a9120,a10971
a12567,a9459,a10680
a12568,a9078,a10812
a12569,a9133,a10367
a12570,a9785,a11040
a12571,a8943,a11053
a12572,a9798,a11302
a12573,a9404,a10207
a12574,a9023,a11325
a12575,a9592,a10412
a12576,a9469,a10094
a12577,a9571,a10066
a12578,a9481,a11297
a12579,a8933,a11155
a12580,a9062,a10029
a12581,a9538,a10496
a12582,a8980,a10141
a12583,a9542,a11220
a12584,a9996,a11388
a12585,a9524,a10193
a12586,a8896,a10668
a12587,a9689,a10674
a12588,a9580,a10295
a12589,a9066,a11221
a12590,a9620,a10968
a12591,a9847,a10699
a12592,a9785,a11252
a12593,a9792,a10488
a12594,a9325,a11025
a12595,a8699,a11377
a12596,a9966,a10438
a12597,a9416,a11307
a12598,a9911,a10460
a12599,a8929,a10424
a12600,a9342,a10656
a12601,a8907,a10413
a12602,a9317,a10827
a12603,a8698,a10341
a12604,a9337,a11244
a12605,a9679,a10441
a12606,a8871,a10189
a12607,a8815,a10467
a12608,a9713,a11062
a12609,a9423,a10637
a12610,a9777,a10193
a12611,a9497,a10887
a12612,a9518,a10895
a12613,a9653,a10739
a12614,a9921,a11290
a12615,a8643,a10992
a12616,a9765,a10977
a12617,a9858,a10153
a12618,a9160,a10106
a12619,a8824,a10006
a12620,a8607,a11087
a12621,a9662,a10711
a12622,a9598,a10939
a12623,a9055,a10550
a12624,a8616,a11013
a12625,a9441,a11064
a12626,a9898,a10225
a12627,a9914,a10651
a12628,a8904,a10523
a12629,a9146,a10858
a12630,a9565,a10291
a12631,a9179,a11243
a12632,a9677,a10014
a12633,a9469,a10366
a12634,a8801,a11222
a12635,a8620,a11102
a12636,a8743,a10875
a12637,a8956,a11232
a12638,a9386,a10080
a12639,a8942,a10344
a12640,a9052,a11136
a12641,a9792,a10058
a12642,a9702,a11256
a12643,a9464,a11083
a12644,a9891,a10312
a12645,a8601,a10203
a12646,a9856,a10832
a12647,a8698,a10801
a12648,a8949,a10845
a12649,a9801,a10559
a12650,a9121,a11178
a12651,a9053,a10221
a12652,a8881,a10464
a12653,a9014,a10254
a12654,a9324,a10651
a12655,a8793,a11320
a12656,a9816,a10389
a12657,a9425,a10859
a12658,a9811,a10609
a12659,a9918,a11355
a12660,a9436,a11313
a12661,a9084,a10756
a12662,a9731,a11249
a12663,a8677,a10274
a12664,a9579,a10423
a12665,a8651,a10849
a12666,a9187,a10172
a12667,a9555,a11074
a12668,a9767,a11262
a12669,a8630,a10045
a12670,a9616,a10532
a12671,a8823,a10593
a12672,a9692,a10858
a12673,a9271,a10829
a12674,a9000,a10841
a12675,a8830,a10693
a12676,a9699,a11252
a12677,a8708,a10095
a12678,a9673,a10312
a12679,a9047,a10349
a12680,a9467,a10881
a12681,a9146,a10217
a12682,a9713,a10001
a12683,a9753,a11147
a12684,a9445,a10403
a12685,a8865,a10309
a12686,a9037,a10141
a12687,a9202,a10932
a12688,a9392,a10742
a12689,a9555,a10054
a12690,a8994,a11048
a12691,a8794,a10941
a12692,a9303,a10743
a12693,a8906,a11393
a12694,a9959,a10109
a12695,a9156,a11237
a12696,a8823,a10871
a12697,a9283,a11011
a12698,a9410,a11113
a12699,a9426,a10762
a12700,a9593,a10886
a12701,a9476,a10217
a12702,a9073,a10085
a12703,a8775,a10948
a12704,a9470,a10773
a12705,a9333,a11382
a12706,a8854,a10385
a12707,a8991,a10681
a12708,a8739,a10118
a12709,a8733,a10007
a12710,a9065,a10153
a12711,a9238,a11285
a12712,a8731,a10024
a12713,a8746,a10718
a12714,a8963,a10528
a12715,a8890,a10935
a12716,a8828,a10927
a12717,a8901,a11259
a12718,a8610,a10354
a12719,a9536,a10641
a12720,a9640,a10696
a12721,a9721,a10778
a12722,a9726,a11150
a12723,a9472,a10512
a12724,a9737,a11174
a12725,a9188,a10614
a12726,a9098,a10943
a12727,a8680,a10722
a12728,a9351,a11273
a12729,a9073,a10486
a12730,a9367,a10345
a12731,a9148,a11023
a12732,a9054,a11240
a12733,a9297,a10730
a12734,a9462,a10705
a12735,a8865,a10531
a12736,a9786,a10220
a12737,a9020,a11175
a12738,a9396,a10861
a12739,a8664,a10158
a12740,a9400,a10643
a12741,a8651,a10173
a12742,a8961,a11088
a12743,a9104,a10222
a12744,a9948,a10889
a12745,a9458,a11131
a12746,a8934,a10562
a12747,a9574,a10862
a12748,a8989,a11182
a12749,a8693,a10732
a12750,a8956,a10214
a12751,a9450,a10744
a12752,a9988,a10327
a12753,a9944,a10384
a12754,a9897,a10946
a12755,a9862,a10024
a12756,a9645,a10234
a12757,a9332,a10110
a12758,a9435,a10564
a12759,a8779,a10462
a12760,a9925,a11165
a12761,a8876,a11195
a12762,a8996,a10981
a12763,a9974,a10443
a12764,a9453,a10480
a12765,a9963,a11175
a12766,a9568,a11006
a12767,a9080,a11192
a12768,a9665,a11394
a12769,a9306,a11073
a12770,a8797,a11338
a12771,a8698,a10421
a12772,a9301,a10589
a12773,a9841,a11128
a12774,a9313,a11009
a12775,a9107,a11303
a12776,a8838,a10072
a12777,a8911,a11214
a12778,a9747,a10532
a12779,a9384,a10808
a12780,a8812,a10508
a12781,a9308,a11267
a12782,a9618,a10074
a12783,a8817,a10710
a12784,a9733,a11374
a12785,a9923,a10995
a12786,a9512,a11135
a12787,a9630,a10665
a12788,a9357,a10859
a12789,a8849,a10181
a12790,a8791,a10486
a12791,a9075,a10162
a12792,a9582,a11398
a12793,a9278,a11110
a12794,a9736,a11184
a12795,a8954,a10244
a12796,a9091,a10574
a12797,a8666,a11077
a12798,a9118,a10824
a12799,a9501,a11030
a12800,a9007,a10775
a12801,a9167,a11191
a12802,a9183,a10580
a12803,a9702,a10604
a12804,a9097,a10394
a12805,a9255,a11183
a12806,a9826,a11135
a12807,a8978,a10461
a12808,a9032,a10780
a12809,a9267,a10622
a12810,a9115,a10275
a12811,a9993,a10460
a12812,a9389,a10730
a12813,a9953,a10096
a12814,a8857,a10452
a12815,a9152,a10765
a12816,a9559,a10899
a12817,a9644,a10644
a12818,a8681,a11258
a12819,a8629,a10033
a12820,a8890,a11396
a12821,a9245,a10189
a12822,a9645,a10144
a12823,a9976,a10352
a12824,a8851,a11334
a12825,a9838,a11211
a12826,a9517,a10172
a12827,a9316,a10991
a12828,a9733,a10531
a12829,a9866,a10136
a12830,a8982,a10243
a12831,a9602,a10599
a12832,a9809,a10079
a12833,a9322,a10533
a12834,a9906,a10955
a12835,a9098,a10410
a12836,a9944,a10784
a12837,a9254,a10031
a12838,a9544,a10119
a12839,a8858,a10254
a12840,a9867,a10810
a12841,a8961,a10386
a12842,a8969,a10968
a12843,a9508,a11133
a12844,a9970,a11151
a12845,a9360,a10227
a12846,a9695,a10135
a12847,a9353,a10869
a12848,a9911,a11036
a12849,a9069,a10015
a12850,a9841,a11110
a12851,a9043,a10267
a12852,a9341,a10294
a12853,a9029,a10805
a12854,a9679,a10727
a12855,a8923,a10337
a12856,a9082,a10433
a12857,a8920,a10188
a12858,a9849,a10176
a12859,a9390,a10413
a12860,a9023,a10130
a12861,a9002,a10866
a12862,a9634,a10939
a12863,a9179,a11236
a12864,a9806,a10754
a12865,a9607,a10220
a12866,a9042,a11087
a12867,a9904,a11140
a12868,a9381,a10134
a12869,a9742,a10525
a12870,a8642,a10223
a12871,a8919,a11087
a12872,a8719,a11179
a12873,a9546,a10681
a12874,a9839,a10158
a12875,a9081,a10334
a12876,a9650,a10597
a12877,a9616,a11120
a12878,a9933,a11095
a12879,a9646,a10646
a12880,a9251,a10573
a12881,a9553,a10726
a12882,a9605,a10342
a12883,a8850,a10365
a12884,a9292,a11370
a12885,a9680,a11138
a12886,a9735,a11000
a12887,a9126,a10117
a12888,a9637,a10628
a12889,a9639,a11102
a12890,a9115,a10260
a12891,a9620,a10260
a12892,a9090,a10459
a12893,a8662,a10856
a12894,a8630,a10928
a12895,a8974,a10444
a12896,a9124,a11213
a12897,a8897,a10286
a12898,a9014,a10772
a12899,a9922,a10633
a12900,a9460,a10769
a12901,a9210,a10654
a12902,a8830,a10764
a12903,a9297,a10179
a12904,a8655,a10326
a12905,a8903,a10170
a12906,a9772,a10461
a12907,a9078,a11321
a12908,a9009,a11034
a12909,a9299,a10531
a12910,a9250,a10831
a12911,a9477,a11313
a12912,a8716,a10590
a12913,a9589,a11136
a12914,a9998,a11306
a12915,a9208,a10458
a12916,a9417,a10736
a12917,a9858,a10786
a12918,a9510,a11139
a12919,a9954,a10155
a12920,a9099,a10428
a12921,a9521,a10004
a12922,a9323,a10946
a12923,a9209,a11208
a12924,a9580,a10674
a12925,a9423,a10021
a12926,a9229,a10760
a12927,a9103,a10399
a12928,a9381,a10014
a12929,a8952,a10776
a12930,a9576,a10003
a12931,a9107,a11388
a12932,a9123,a10283
a12933,a8971,a10157
a12934,a9650,a10106
a12935,a9863,a10993
a12936,a9741,a11112
a12937,a9981,a10620
a12938,a9055,a10647
a12939,a9730,a10734
a12940,a9746,a10608
a12941,a9697,a11259
a12942,a8917,a10866
a12943,a9520,a10147
a12944,a9499,a10577
a12945,a8921,a10864
a12946,a9730,a10755
a12947,a8786,a10626
a12948,a9821,a10465
a12949,a8701,a11080
a12950,a8903,a11127
a12951,a9320,a11304
a12952,a9608,a10737
a12953,a9211,a10658
a12954,a9106,a11027
a12955,a9435,a11223
a12956,a9010,a10750
a12957,a9281,a11235
a12958,a9992,a10368
a12959,a8891,a10891
a12960,a9284,a11034
a12961,a8973,a10657
a12962,a9861,a10887
a12963,a8686,a10656
a12964,a9035,a10788
a12965,a9869,a11366
a12966,a9457,a10752
a12967,a9583,a10381
a12968,a8730,a10387
a12969,a8691,a11118
a12970,a9054,a10418
a12971,a9200,a11095
a12972,a8635,a11058
a12973,a8741,a10238
a12974,a9242,a11094
a12975,a9533,a10523
a12976,a9086,a10455
a12977,a9432,a10883
a12978,a9980,a11329
a12979,a8668,a10159
a12980,a9873,a11231
a12981,a9277,a10964
a12982,a9416,a11214
a12983,a9662,a10796
a12984,a9601,a10837
a12985,a9792,a11090
a12986,a9124,a10452
a12987,a9773,a11118
a12988,a8771,a10295
a12989,a9550,a11336
a12990,a9318,a10787
a12991,a9871,a10771
a12992,a9846,a10825
a12993,a8770,a11248
a12994,a9726,a10196
a12995,a9380,a11358
a12996,a9836,a10332
a12997,a9173,a11309
a12998,a9059,a10087
a12999,a9467,a11276
a13000,a9822,a10056
a13001,a9337,a11202
a13002,a9245,a10538
a13003,a8644,a11377
a13004,a9080,a11351
a13005,a9216,a10831
a13006,a8966,a10064
a13007,a8772,a10838
a13008,a9220,a10820
a13009,a8970,a11294
a13010,a9321,a11370
a13011,a9197,a10476
a13012,a8619,a10239
a13013,a8837,a10455
a13014,a9943,a10469
a13015,a9408,a11355
a13016,a8794,a10105
a13017,a9745,a10609
a13018,a8659,a11297
a13019,a9248,a10883
a13020,a8917,a10256
a13021,a9286,a11048
a13022,a8622,a11154
a13023,a9096,a10551
a13024,a8777,a10411
a13025,a9730,a10239
a13026,a9261,a10298
a13027,a9978,a10025
a13028,a9144,a11277
a13029,a9284,a10004
a13030,a9620,a10335
a13031,a9267,a10439
a13032,a9540,a10647
a13033,a9221,a10314
a13034,a8816,a11192
a13035,a9871,a11235
a13036,a9096,a10983
a13037,a9197,a10985
a13038,a9737,a10660
a13039,a9535,a10040
a13040,a9326,a10213
a13041,a9432,a10250
a13042,a9787,a10515
a13043,a9607,a10913
a13044,a9732,a10761
